TF_Locus,Matrix_ID,Matrix_Type,Family
AT2G40750,TFmatrixID_0461,Inferred,WRKY
AT2G40750,TFmatrixID_0443,Inferred,WRKY
AT2G40750,TFmatrixID_0442,Inferred,WRKY
AT2G40750,TFmatrixID_0460,Inferred,WRKY
AT2G40750,TF_motif_seq_0270,Direct,WRKY
AT2G40750,TFmatrixID_0468,Inferred,WRKY
AT2G40750,TFmatrixID_0452,Inferred,WRKY
AT2G40750,TF_motif_seq_0339,Direct,WRKY
AT2G40950,TFmatrixID_0189,Direct,bZIP
AT2G40970,TFmatrixID_0354,Inferred,G2-like
AT2G41690,TFmatrixID_1111,Direct,HSF
AT2G41690,TF_motif_seq_0010,Direct,HSF
AT2G41690,TFmatrixID_1103,Direct,HSF
AT2G41835,TFmatrixID_0977,Direct,C2H2
AT2G41940,TFmatrixID_0212,Direct,C2H2
AT2G42040,TFmatrixID_1538,Direct,NA
AT2G42200,TFmatrixID_0405,Inferred,SBP
AT2G42200,TFmatrixID_1385,Direct,SBP
AT2G42200,TFmatrixID_0404,Inferred,SBP
AT2G42200,TFmatrixID_0523,Inferred,SBP
AT2G42200,TFmatrixID_0399,Inferred,SBP
AT2G42200,TFmatrixID_0401,Inferred,SBP
AT2G42200,TFmatrixID_0411,Inferred,SBP
AT2G42200,TFmatrixID_0409,Inferred,SBP
AT2G42200,TFmatrixID_1386,Direct,SBP
AT2G42200,TFmatrixID_0408,Inferred,SBP
AT2G42200,TFmatrixID_0400,Inferred,SBP
AT2G42200,TF_motif_seq_0508,Direct,SBP
AT2G42200,TFmatrixID_0398,Inferred,SBP
AT2G42200,TFmatrixID_0531,Inferred,SBP
AT2G42200,TFmatrixID_0407,Inferred,SBP
AT2G42200,TFmatrixID_0522,Inferred,SBP
AT2G42200,TFmatrixID_0410,Inferred,SBP
AT2G42200,TFmatrixID_0403,Inferred,SBP
AT2G42280,TFmatrixID_0818,Direct,bHLH
AT2G42280,TFmatrixID_0177,Inferred,bHLH
AT2G42280,TFmatrixID_0176,Inferred,bHLH
AT2G42300,TFmatrixID_0161,Inferred,bHLH
AT2G42300,TFmatrixID_0179,Inferred,bHLH
AT2G42300,TFmatrixID_0163,Inferred,bHLH
AT2G42300,TFmatrixID_0174,Inferred,bHLH
AT2G42300,TFmatrixID_0169,Inferred,bHLH
AT2G42400,TFmatrixID_1732,Direct,VOZ
AT2G42400,TF_motif_seq_0151,Direct,VOZ
AT2G42400,TFmatrixID_1727,Direct,VOZ
AT2G42400,TFmatrixID_1724,Direct,VOZ
AT2G42400,TFmatrixID_1723,Direct,VOZ
AT2G42400,TFmatrixID_1726,Direct,VOZ
AT2G42400,TFmatrixID_1728,Direct,VOZ
AT2G42400,TFmatrixID_1725,Direct,VOZ
AT2G42400,TFmatrixID_1730,Direct,VOZ
AT2G42400,TFmatrixID_1731,Direct,VOZ
AT2G42400,TFmatrixID_1729,Direct,VOZ
AT2G42430,TFmatrixID_1118,Direct,LBD
AT2G42430,TFmatrixID_1125,Direct,LBD
AT2G42430,TFmatrixID_0051,Direct,LBD
AT2G43000,TFmatrixID_1319,Direct,NAC
AT2G43000,TF_motif_seq_0442,Direct,NAC
AT2G43010,TFmatrixID_0506,Direct,bHLH
AT2G43140,TFmatrixID_0176,Inferred,bHLH
AT2G44745,TFmatrixID_0456,Inferred,WRKY
AT2G44745,TFmatrixID_0455,Inferred,WRKY
AT2G44745,TF_motif_seq_0270,Direct,WRKY
AT2G44745,TFmatrixID_0446,Inferred,WRKY
AT2G44745,TFmatrixID_0461,Inferred,WRKY
AT2G44745,TFmatrixID_0463,Inferred,WRKY
AT2G44745,TFmatrixID_0457,Inferred,WRKY
AT2G44745,TFmatrixID_0459,Inferred,WRKY
AT2G44745,TFmatrixID_0448,Inferred,WRKY
AT2G44745,TFmatrixID_0445,Inferred,WRKY
AT2G44745,TFmatrixID_0464,Inferred,WRKY
AT2G44745,TFmatrixID_0442,Inferred,WRKY
AT2G44745,TFmatrixID_0460,Inferred,WRKY
AT2G44745,TFmatrixID_0443,Inferred,WRKY
AT2G44745,TF_motif_seq_0339,Direct,WRKY
AT2G44745,TFmatrixID_0629,Direct,WRKY
AT2G44745,TFmatrixID_0444,Inferred,WRKY
AT2G44745,TFmatrixID_0450,Inferred,WRKY
AT2G44745,TFmatrixID_0454,Inferred,WRKY
AT2G44745,TFmatrixID_0466,Inferred,WRKY
AT2G44745,TFmatrixID_0452,Inferred,WRKY
AT2G44745,TFmatrixID_0458,Inferred,WRKY
AT2G44745,TFmatrixID_0447,Inferred,WRKY
AT2G44745,TFmatrixID_0468,Inferred,WRKY
AT2G44745,TFmatrixID_0453,Inferred,WRKY
AT2G44745,TFmatrixID_0462,Inferred,WRKY
AT2G44840,TFmatrixID_0738,Direct,ERF
AT2G44840,TFmatrixID_0071,Direct,ERF
AT2G44840,TFmatrixID_0674,Direct,ERF
AT2G44910,TFmatrixID_1547,Direct,HD-ZIP
AT2G44910,TFmatrixID_0283,Direct,HD-ZIP
AT2G44940,TFmatrixID_0121,Inferred,ERF
AT2G44940,TFmatrixID_0695,Direct,ERF
AT2G44940,TFmatrixID_0070,Inferred,ERF
AT2G44940,TFmatrixID_0084,Inferred,ERF
AT2G44940,TFmatrixID_0088,Inferred,ERF
AT2G44940,TFmatrixID_0085,Inferred,ERF
AT2G44940,TFmatrixID_0086,Inferred,ERF
AT2G44940,TFmatrixID_0752,Direct,ERF
AT2G44940,TFmatrixID_0080,Inferred,ERF
AT2G45050,TFmatrixID_0260,Inferred,GATA
AT2G45050,TFmatrixID_0271,Inferred,GATA
AT2G45050,TFmatrixID_0259,Inferred,GATA
AT2G45050,TF_motif_seq_0237,Direct,GATA
AT2G45050,TFmatrixID_0264,Inferred,GATA
AT2G45050,TFmatrixID_0269,Inferred,GATA
AT2G45050,TFmatrixID_0270,Inferred,GATA
AT2G45050,TFmatrixID_0265,Inferred,GATA
AT2G45050,TFmatrixID_0266,Inferred,GATA
AT2G45050,TFmatrixID_0267,Inferred,GATA
AT2G45050,TF_motif_seq_0243,Direct,GATA
AT2G45120,TFmatrixID_0213,Inferred,C2H2
AT2G45120,TFmatrixID_0219,Inferred,C2H2
AT2G45190,TFmatrixID_0633,Direct,YABBY
AT2G45410,TFmatrixID_1116,Direct,LBD
AT2G45410,TFmatrixID_1114,Direct,LBD
AT2G45420,TFmatrixID_1119,Direct,LBD
AT2G45420,TFmatrixID_1115,Direct,LBD
AT2G45480,TFmatrixID_1054,Direct,GRF
AT2G45480,TFmatrixID_1053,Direct,GRF
AT2G45650,TFmatrixID_0529,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0493,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0469,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0530,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0508,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0503,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0537,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0499,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0481,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0470,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0500,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0501,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_0536,Inferred,MIKC_MADS
AT2G45650,TFmatrixID_1132,Direct,MIKC_MADS
AT2G45650,TFmatrixID_0538,Inferred,MIKC_MADS
AT2G45660,TFmatrixID_0499,Direct,MIKC_MADS
AT2G45660,TFmatrixID_0274,Direct,MIKC_MADS
AT2G45680,TFmatrixID_1559,Direct,TCP
AT2G45680,TFmatrixID_0426,Inferred,TCP
AT2G45680,TFmatrixID_0439,Inferred,TCP
AT2G45680,TFmatrixID_0435,Inferred,TCP
AT2G45680,TFmatrixID_0433,Inferred,TCP
AT2G45680,TFmatrixID_0429,Inferred,TCP
AT2G45680,TFmatrixID_0431,Inferred,TCP
AT2G45680,TFmatrixID_0424,Inferred,TCP
AT2G45680,TFmatrixID_0437,Inferred,TCP
AT2G45680,TFmatrixID_0420,Inferred,TCP
AT2G45680,TFmatrixID_1414,Direct,TCP
AT2G45680,TFmatrixID_0438,Inferred,TCP
AT2G45680,TFmatrixID_1411,Direct,TCP
AT2G45680,TFmatrixID_0434,Inferred,TCP
AT2G46130,TF_motif_seq_0270,Direct,WRKY
AT2G46130,TFmatrixID_1481,Direct,WRKY
AT2G46130,TF_motif_seq_0339,Direct,WRKY
AT2G46130,TFmatrixID_1484,Direct,WRKY
AT2G46130,TFmatrixID_0452,Direct,WRKY
AT2G46270,TFmatrixID_0190,Direct,bZIP
AT2G46270,TF_motif_seq_0424,Direct,bZIP
AT2G46270,TFmatrixID_0837,Direct,bZIP
AT2G46270,TFmatrixID_0843,Direct,bZIP
AT2G46310,TFmatrixID_0060,Inferred,ERF
AT2G46310,TFmatrixID_0083,Inferred,ERF
AT2G46310,TFmatrixID_0100,Inferred,ERF
AT2G46310,TFmatrixID_0113,Inferred,ERF
AT2G46310,TFmatrixID_0078,Inferred,ERF
AT2G46310,TFmatrixID_0107,Inferred,ERF
AT2G46310,TFmatrixID_0087,Inferred,ERF
AT2G46400,TF_motif_seq_0339,Direct,WRKY
AT2G46400,TFmatrixID_0456,Inferred,WRKY
AT2G46400,TFmatrixID_0452,Inferred,WRKY
AT2G46400,TFmatrixID_0453,Inferred,WRKY
AT2G46400,TF_motif_seq_0270,Direct,WRKY
AT2G46400,TFmatrixID_1502,Direct,WRKY
AT2G46400,TFmatrixID_0443,Inferred,WRKY
AT2G46400,TFmatrixID_0463,Inferred,WRKY
AT2G46400,TFmatrixID_0468,Inferred,WRKY
AT2G46400,TFmatrixID_0442,Inferred,WRKY
AT2G46400,TFmatrixID_0448,Inferred,WRKY
AT2G46400,TFmatrixID_0461,Inferred,WRKY
AT2G46400,TFmatrixID_0459,Inferred,WRKY
AT2G46400,TFmatrixID_0458,Inferred,WRKY
AT2G46400,TFmatrixID_0454,Inferred,WRKY
AT2G46400,TFmatrixID_1498,Direct,WRKY
AT2G46400,TFmatrixID_0444,Inferred,WRKY
AT2G46400,TFmatrixID_0455,Inferred,WRKY
AT2G46400,TFmatrixID_0457,Inferred,WRKY
AT2G46400,TFmatrixID_0464,Inferred,WRKY
AT2G46510,TFmatrixID_0160,Inferred,bHLH
AT2G46510,TFmatrixID_0511,Inferred,bHLH
AT2G46510,TFmatrixID_0157,Inferred,bHLH
AT2G46510,TFmatrixID_0514,Inferred,bHLH
AT2G46510,TFmatrixID_0168,Inferred,bHLH
AT2G46510,TFmatrixID_0513,Inferred,bHLH
AT2G46510,TFmatrixID_0158,Inferred,bHLH
AT2G46510,TFmatrixID_0173,Inferred,bHLH
AT2G46530,TF_motif_seq_0335,Direct,ARF
AT2G46590,TFmatrixID_0905,Direct,Dof
AT2G46590,TF_motif_seq_0239,Direct,Dof
AT2G46590,TFmatrixID_0031,Direct,Dof
AT2G46590,TFmatrixID_0911,Direct,Dof
AT2G46680,TFmatrixID_1076,Direct,HD-ZIP
AT2G46680,TFmatrixID_0284,Direct,HD-ZIP
AT2G46770,TFmatrixID_1285,Direct,NAC
AT2G46770,TFmatrixID_0383,Direct,NAC
AT2G46770,TFmatrixID_1293,Direct,NAC
AT2G46830,TFmatrixID_0030,Direct,MYB_related
AT2G46830,TFmatrixID_0029,Direct,MYB_related
AT2G46970,TFmatrixID_0558,Inferred,bHLH
AT2G46970,TFmatrixID_0497,Inferred,bHLH
AT2G46970,TFmatrixID_0164,Inferred,bHLH
AT2G46970,TFmatrixID_0505,Inferred,bHLH
AT2G46970,TFmatrixID_0506,Inferred,bHLH
AT2G46970,TFmatrixID_0559,Inferred,bHLH
AT2G46970,TFmatrixID_0159,Inferred,bHLH
AT2G47070,TFmatrixID_0399,Inferred,SBP
AT2G47070,TF_motif_seq_0244,Direct,SBP
AT2G47070,TFmatrixID_0405,Inferred,SBP
AT2G47070,TFmatrixID_0612,Direct,SBP
AT2G47070,TFmatrixID_0411,Inferred,SBP
AT2G47070,TFmatrixID_0531,Inferred,SBP
AT2G47070,TFmatrixID_0402,Inferred,SBP
AT2G47070,TFmatrixID_0523,Inferred,SBP
AT2G47070,TFmatrixID_0611,Direct,SBP
AT2G47070,TFmatrixID_0410,Inferred,SBP
AT2G47070,TF_motif_seq_0508,Direct,SBP
AT2G47070,TFmatrixID_0407,Inferred,SBP
AT2G47070,TFmatrixID_0409,Inferred,SBP
AT2G47070,TFmatrixID_0398,Inferred,SBP
AT2G47070,TFmatrixID_0408,Inferred,SBP
AT2G47070,TFmatrixID_1390,Direct,SBP
AT2G47070,TFmatrixID_0522,Inferred,SBP
AT2G47070,TFmatrixID_0404,Inferred,SBP
AT2G47070,TFmatrixID_0400,Inferred,SBP
AT2G47070,TFmatrixID_1388,Direct,SBP
AT2G47070,TFmatrixID_0403,Inferred,SBP
AT2G47260,TF_motif_seq_0270,Direct,WRKY
AT2G47260,TF_motif_seq_0339,Direct,WRKY
AT2G47260,TFmatrixID_1545,Direct,WRKY
AT2G47260,TFmatrixID_0453,Direct,WRKY
AT2G47520,TFmatrixID_0069,Inferred,ERF
AT2G47520,TFmatrixID_0106,Inferred,ERF
AT2G47520,TFmatrixID_0100,Inferred,ERF
AT2G47520,TFmatrixID_0060,Inferred,ERF
AT2G47520,TFmatrixID_0072,Inferred,ERF
AT2G47520,TFmatrixID_0113,Inferred,ERF
AT2G47520,TFmatrixID_0103,Inferred,ERF
AT2G47520,TFmatrixID_0087,Inferred,ERF
AT2G47810,TF_motif_seq_0257,Direct,NF-YB
AT2G48100,TFmatrixID_0984,Direct,NA
AT3G01080,TFmatrixID_0465,Inferred,WRKY
AT3G01080,TFmatrixID_0451,Inferred,WRKY
AT3G01080,TFmatrixID_0449,Inferred,WRKY
AT3G01080,TFmatrixID_0534,Inferred,WRKY
AT3G01080,TF_motif_seq_0270,Direct,WRKY
AT3G01080,TF_motif_seq_0339,Direct,WRKY
AT3G01220,TFmatrixID_0540,Inferred,HD-ZIP
AT3G01220,TFmatrixID_1078,Direct,HD-ZIP
AT3G01220,TFmatrixID_1090,Direct,HD-ZIP
AT3G01220,TFmatrixID_0292,Inferred,HD-ZIP
AT3G01220,TFmatrixID_0541,Inferred,HD-ZIP
AT3G01220,TFmatrixID_0517,Inferred,HD-ZIP
AT3G01220,TFmatrixID_0298,Inferred,HD-ZIP
AT3G01220,TFmatrixID_0281,Inferred,HD-ZIP
AT3G01220,TFmatrixID_0471,Inferred,HD-ZIP
AT3G01220,TFmatrixID_0484,Inferred,HD-ZIP
AT3G01470,TFmatrixID_0471,Direct,HD-ZIP
AT3G01470,TFmatrixID_0058,Direct,HD-ZIP
AT3G01470,TFmatrixID_0517,Direct,HD-ZIP
AT3G01470,TFmatrixID_1089,Direct,HD-ZIP
AT3G01470,TFmatrixID_1088,Direct,HD-ZIP
AT3G01470,TFmatrixID_0540,Direct,HD-ZIP
AT3G01530,TFmatrixID_1186,Direct,MYB
AT3G01530,TFmatrixID_1151,Direct,MYB
AT3G01530,TFmatrixID_1555,Direct,MYB
AT3G01970,TFmatrixID_0453,Inferred,WRKY
AT3G01970,TFmatrixID_0443,Inferred,WRKY
AT3G01970,TFmatrixID_0462,Inferred,WRKY
AT3G01970,TFmatrixID_0461,Inferred,WRKY
AT3G01970,TFmatrixID_0459,Inferred,WRKY
AT3G01970,TFmatrixID_0457,Inferred,WRKY
AT3G01970,TFmatrixID_0458,Inferred,WRKY
AT3G01970,TFmatrixID_0447,Inferred,WRKY
AT3G01970,TF_motif_seq_0339,Direct,WRKY
AT3G01970,TFmatrixID_0460,Inferred,WRKY
AT3G01970,TFmatrixID_0452,Inferred,WRKY
AT3G01970,TFmatrixID_0456,Inferred,WRKY
AT3G01970,TFmatrixID_0464,Inferred,WRKY
AT3G01970,TFmatrixID_0632,Direct,WRKY
AT3G01970,TFmatrixID_0468,Inferred,WRKY
AT3G01970,TFmatrixID_0463,Inferred,WRKY
AT3G01970,TFmatrixID_0445,Inferred,WRKY
AT3G01970,TFmatrixID_0446,Inferred,WRKY
AT3G01970,TFmatrixID_0442,Inferred,WRKY
AT3G01970,TFmatrixID_0455,Inferred,WRKY
AT3G01970,TFmatrixID_0450,Inferred,WRKY
AT3G01970,TF_motif_seq_0270,Direct,WRKY
AT3G01970,TFmatrixID_1474,Direct,WRKY
AT3G01970,TFmatrixID_0448,Inferred,WRKY
AT3G01970,TFmatrixID_0444,Inferred,WRKY
AT3G01970,TFmatrixID_0466,Inferred,WRKY
AT3G01970,TFmatrixID_1458,Direct,WRKY
AT3G01970,TFmatrixID_0454,Inferred,WRKY
AT3G02150,TFmatrixID_1413,Direct,TCP
AT3G02150,TFmatrixID_0430,Inferred,TCP
AT3G02150,TFmatrixID_0440,Inferred,TCP
AT3G02150,TFmatrixID_0425,Inferred,TCP
AT3G02150,TFmatrixID_0421,Inferred,TCP
AT3G02150,TFmatrixID_1415,Direct,TCP
AT3G02150,TFmatrixID_0427,Inferred,TCP
AT3G02150,TFmatrixID_0432,Inferred,TCP
AT3G02150,TFmatrixID_0428,Inferred,TCP
AT3G02940,TFmatrixID_1169,Direct,MYB
AT3G02940,TFmatrixID_1163,Direct,MYB
AT3G02990,TFmatrixID_1107,Direct,HSF
AT3G02990,TFmatrixID_1108,Direct,HSF
AT3G02990,TF_motif_seq_0010,Direct,HSF
AT3G03200,TFmatrixID_1318,Direct,NAC
AT3G03200,TFmatrixID_1291,Direct,NAC
AT3G03260,TFmatrixID_0280,Inferred,HD-ZIP
AT3G03450,TFmatrixID_0277,Direct,GRAS
AT3G03660,TFmatrixID_1069,Direct,WOX
AT3G04030,TFmatrixID_1023,Direct,G2-like
AT3G04030,TFmatrixID_1036,Direct,G2-like
AT3G04030,TFmatrixID_0342,Direct,G2-like
AT3G04060,TFmatrixID_0388,Inferred,NAC
AT3G04060,TFmatrixID_0386,Inferred,NAC
AT3G04060,TFmatrixID_0389,Inferred,NAC
AT3G04060,TFmatrixID_0395,Inferred,NAC
AT3G04060,TFmatrixID_0393,Inferred,NAC
AT3G04060,TFmatrixID_0391,Inferred,NAC
AT3G04060,TFmatrixID_0390,Inferred,NAC
AT3G04060,TFmatrixID_1328,Direct,NAC
AT3G04060,TFmatrixID_0394,Inferred,NAC
AT3G04060,TFmatrixID_0010,Direct,NAC
AT3G04060,TFmatrixID_0396,Inferred,NAC
AT3G04060,TFmatrixID_1287,Direct,NAC
AT3G04070,TFmatrixID_1356,Direct,NAC
AT3G04070,TFmatrixID_0382,Inferred,NAC
AT3G04070,TFmatrixID_0381,Inferred,NAC
AT3G04070,TFmatrixID_1308,Direct,NAC
AT3G04450,TFmatrixID_0359,Inferred,G2-like
AT3G04670,TFmatrixID_0458,Inferred,WRKY
AT3G04670,TFmatrixID_0452,Inferred,WRKY
AT3G04670,TFmatrixID_0447,Inferred,WRKY
AT3G04670,TFmatrixID_0468,Inferred,WRKY
AT3G04670,TFmatrixID_0445,Inferred,WRKY
AT3G04670,TF_motif_seq_0270,Direct,WRKY
AT3G04670,TFmatrixID_0444,Inferred,WRKY
AT3G04670,TFmatrixID_0453,Inferred,WRKY
AT3G04670,TFmatrixID_0450,Inferred,WRKY
AT3G04670,TFmatrixID_0448,Inferred,WRKY
AT3G04670,TFmatrixID_0456,Inferred,WRKY
AT3G04670,TFmatrixID_0466,Inferred,WRKY
AT3G04670,TFmatrixID_0460,Inferred,WRKY
AT3G04670,TF_motif_seq_0339,Direct,WRKY
AT3G04670,TFmatrixID_0457,Inferred,WRKY
AT3G04670,TFmatrixID_0463,Inferred,WRKY
AT3G04670,TFmatrixID_0461,Inferred,WRKY
AT3G04670,TFmatrixID_0462,Inferred,WRKY
AT3G04670,TFmatrixID_0464,Inferred,WRKY
AT3G04670,TFmatrixID_0455,Inferred,WRKY
AT3G04670,TFmatrixID_0454,Inferred,WRKY
AT3G04670,TFmatrixID_0446,Inferred,WRKY
AT3G04670,TFmatrixID_0442,Inferred,WRKY
AT3G04850,TFmatrixID_0225,Direct,CPP
AT3G05690,TF_motif_seq_0257,Direct,NF-YA
AT3G06490,TFmatrixID_1190,Direct,MYB
AT3G06740,TF_motif_seq_0243,Direct,GATA
AT3G06740,TFmatrixID_0262,Direct,GATA
AT3G06740,TFmatrixID_0928,Direct,GATA
AT3G06740,TF_motif_seq_0237,Direct,GATA
AT3G07220,TFmatrixID_1019,Direct,NA
AT3G07340,TFmatrixID_0179,Inferred,bHLH
AT3G07340,TFmatrixID_0177,Inferred,bHLH
AT3G07340,TFmatrixID_0169,Inferred,bHLH
AT3G07340,TFmatrixID_0174,Inferred,bHLH
AT3G07340,TFmatrixID_0163,Inferred,bHLH
AT3G07340,TFmatrixID_0161,Inferred,bHLH
AT3G08500,TFmatrixID_1215,Direct,MYB
AT3G08500,TFmatrixID_1523,Direct,MYB
AT3G08500,TFmatrixID_1149,Direct,MYB
AT3G09230,TFmatrixID_1223,Direct,MYB
AT3G09600,TFmatrixID_0364,Inferred,MYB_related
AT3G09600,TFmatrixID_1521,Direct,MYB_related
AT3G09600,TFmatrixID_0320,Inferred,MYB_related
AT3G09600,TFmatrixID_1236,Direct,MYB_related
AT3G09600,TFmatrixID_1247,Direct,MYB_related
AT3G09735,TFmatrixID_1383,Direct,S1Fa-like
AT3G10030,TFmatrixID_1434,Direct,Trihelix
AT3G10030,TFmatrixID_1432,Direct,Trihelix
AT3G10113,TFmatrixID_0334,Inferred,MYB_related
AT3G10113,TFmatrixID_1230,Direct,MYB_related
AT3G10480,TFmatrixID_1294,Direct,NAC
AT3G10480,TFmatrixID_1300,Direct,NAC
AT3G10480,TFmatrixID_0385,Inferred,NAC
AT3G10490,TFmatrixID_0385,Inferred,NAC
AT3G10500,TFmatrixID_1312,Direct,NAC
AT3G10500,TFmatrixID_1324,Direct,NAC
AT3G10580,TFmatrixID_1256,Direct,MYB_related
AT3G10580,TFmatrixID_1274,Direct,MYB_related
AT3G10760,TFmatrixID_0354,Inferred,G2-like
AT3G10800,TFmatrixID_0865,Direct,bZIP
AT3G11020,TF_motif_seq_0292,Direct,ERF
AT3G11280,TFmatrixID_1530,Direct,MYB
AT3G11280,TFmatrixID_1269,Direct,MYB
AT3G11280,TFmatrixID_1263,Direct,MYB
AT3G11440,TFmatrixID_0355,Inferred,MYB
AT3G11440,TFmatrixID_1157,Direct,MYB
AT3G11440,TFmatrixID_1518,Direct,MYB
AT3G11440,TFmatrixID_1182,Direct,MYB
AT3G12130,TFmatrixID_0986,Direct,C3H
AT3G12250,TFmatrixID_0831,Direct,bZIP
AT3G12250,TF_motif_seq_0271,Direct,bZIP
AT3G12250,TFmatrixID_1552,Direct,bZIP
AT3G12250,TF_motif_seq_0451,Direct,bZIP
AT3G12250,TFmatrixID_0191,Direct,bZIP
AT3G12250,TFmatrixID_0828,Direct,bZIP
AT3G12720,TFmatrixID_1144,Direct,MYB
AT3G12730,TFmatrixID_1519,Direct,G2-like
AT3G12730,TFmatrixID_1048,Direct,G2-like
AT3G12730,TFmatrixID_1030,Direct,G2-like
AT3G12730,TFmatrixID_0345,Inferred,G2-like
AT3G12820,TFmatrixID_1205,Direct,MYB
AT3G12820,TFmatrixID_1196,Direct,MYB
AT3G12910,TFmatrixID_1363,Direct,NAC
AT3G13040,TFmatrixID_1046,Direct,G2-like
AT3G13040,TFmatrixID_0343,Direct,G2-like
AT3G13350,TFmatrixID_0790,Direct,NA
AT3G13445,TFmatrixID_0491,Inferred,NA
AT3G13445,TFmatrixID_0419,Inferred,NA
AT3G13445,TFmatrixID_0569,Inferred,NA
AT3G13445,TFmatrixID_0570,Inferred,NA
AT3G13445,TFmatrixID_0571,Inferred,NA
AT3G13445,TFmatrixID_0572,Inferred,NA
AT3G13445,TFmatrixID_1746,Inferred,NA
AT3G13445,TFmatrixID_0585,Inferred,NA
AT3G13445,TFmatrixID_0418,Inferred,NA
AT3G13810,TFmatrixID_0961,Direct,C2H2
AT3G13810,TFmatrixID_0970,Direct,C2H2
AT3G14020,TF_motif_seq_0257,Direct,NF-YA
AT3G14180,TFmatrixID_1430,Direct,Trihelix
AT3G14230,TFmatrixID_0072,Direct,ERF
AT3G14230,TF_motif_seq_0254,Direct,ERF
AT3G15030,TFmatrixID_0423,Direct,TCP
AT3G15170,TFmatrixID_0395,Inferred,NAC
AT3G15170,TFmatrixID_0393,Inferred,NAC
AT3G15170,TFmatrixID_0386,Inferred,NAC
AT3G15170,TFmatrixID_0396,Inferred,NAC
AT3G15170,TFmatrixID_1343,Direct,NAC
AT3G15170,TFmatrixID_0388,Inferred,NAC
AT3G15170,TFmatrixID_0390,Inferred,NAC
AT3G15170,TFmatrixID_0394,Inferred,NAC
AT3G15170,TFmatrixID_1361,Direct,NAC
AT3G15170,TFmatrixID_0391,Inferred,NAC
AT3G15170,TFmatrixID_0389,Inferred,NAC
AT3G15210,TFmatrixID_0075,Direct,ERF
AT3G15210,TFmatrixID_0690,Direct,ERF
AT3G15210,TFmatrixID_0675,Direct,ERF
AT3G15270,TFmatrixID_1384,Direct,SBP
AT3G15270,TFmatrixID_0404,Direct,SBP
AT3G15270,TFmatrixID_1389,Direct,SBP
AT3G15270,TF_motif_seq_0508,Direct,SBP
AT3G15500,TFmatrixID_1579,Direct,NAC
AT3G15500,TFmatrixID_1575,Direct,NAC
AT3G15500,TFmatrixID_0381,Inferred,NAC
AT3G15500,TFmatrixID_1576,Direct,NAC
AT3G15500,TFmatrixID_0382,Inferred,NAC
AT3G15500,TFmatrixID_1577,Direct,NAC
AT3G15500,TFmatrixID_0011,Direct,NAC
AT3G15500,TFmatrixID_1578,Direct,NAC
AT3G15500,TFmatrixID_1572,Direct,NAC
AT3G15500,TFmatrixID_0012,Direct,NAC
AT3G15500,TFmatrixID_1580,Direct,NAC
AT3G15500,TFmatrixID_1571,Direct,NAC
AT3G15500,TF_motif_seq_0305,Direct,NAC
AT3G15500,TFmatrixID_1311,Direct,NAC
AT3G15500,TFmatrixID_1574,Direct,NAC
AT3G15500,TFmatrixID_1573,Direct,NAC
AT3G15510,TFmatrixID_0381,Inferred,NAC
AT3G15510,TFmatrixID_0382,Inferred,NAC
AT3G16280,TFmatrixID_0084,Inferred,ERF
AT3G16280,TFmatrixID_0662,Direct,ERF
AT3G16280,TFmatrixID_0080,Inferred,ERF
AT3G16280,TFmatrixID_0762,Direct,ERF
AT3G16280,TFmatrixID_0086,Inferred,ERF
AT3G16280,TFmatrixID_0088,Inferred,ERF
AT3G16280,TFmatrixID_0085,Inferred,ERF
AT3G16350,TFmatrixID_0361,Inferred,MYB_related
AT3G16350,TFmatrixID_0328,Inferred,MYB_related
AT3G16350,TFmatrixID_0331,Inferred,MYB_related
AT3G16350,TFmatrixID_0319,Inferred,MYB_related
AT3G16350,TFmatrixID_1524,Direct,MYB_related
AT3G16350,TFmatrixID_0372,Inferred,MYB_related
AT3G16770,TFmatrixID_0598,Direct,ERF
AT3G16770,TFmatrixID_0083,Inferred,ERF
AT3G16770,TF_motif_seq_0080,Direct,ERF
AT3G16770,TFmatrixID_0053,Inferred,ERF
AT3G16770,TFmatrixID_0075,Inferred,ERF
AT3G16770,TFmatrixID_0060,Inferred,ERF
AT3G16770,TFmatrixID_1550,Direct,ERF
AT3G16770,TFmatrixID_0600,Direct,ERF
AT3G16770,TFmatrixID_0113,Inferred,ERF
AT3G16770,TFmatrixID_0072,Inferred,ERF
AT3G16770,TFmatrixID_0069,Inferred,ERF
AT3G16770,TFmatrixID_0100,Inferred,ERF
AT3G16770,TFmatrixID_0599,Direct,ERF
AT3G16770,TFmatrixID_0122,Inferred,ERF
AT3G16857,TFmatrixID_0344,Direct,ARR-B
AT3G16857,TF_motif_seq_0252,Direct,ARR-B
